"";"unpaved";"paved";"rail";"silos";"fridge";"settlement";"protected_area";"pop_mean";"lc";"crop";"fl";"agri_count";"past_count";"total_count"
"7166";13752,3512365229;3794,96376183835;0;0;0;0;0;0,0443038756061854;"3";"8";"1";0;0;0
"7167";25702,2611795534;0;0;0;0;0;0;0,0685760491657631;"3";"8";"1";0;0;0
"7168";24080,6514254833;0;0;0;0;0;0;0,0113217581006965;"3";"8";"1";0;0;0
"7169";18744,9813325144;12652,8938264016;0;0;0;0;0;0,0296626257568251;"3";"8";"1";0;0;0
"7170";25784,5807306979;6721,92232966466;6497,24525868196;0;0;0;0;0,00417381735401964;"3";"8";"2";0;0;0
"7171";17940,6899395617;6228,28378925333;6317,32531169144;5;0;0;0;0,00556502508734057;"3";"8";"2";0;36;36
"7172";21135,4438660031;11487,7028501756;0;0;0;0;0;0,00472197392497035;"3";"8";"2";0;0;0
"7173";28441,4199002067;16188,6237587082;5582,28323351776;0;0;0;0;0,0211414399053565;"3";"8";"2";0;0;0
"7174";29317,1101658158;19678,5532210509;7035,70836769912;0;0;1;0;0,269280304380974;"3";"8";"2";0;0;0
"7175";38267,5329801433;0;0;0;0;0;0;0,0235845107484909;"3";"8";"2";0;0;0
"7176";34567,1588758735;9414,84644980604;0;0;0;0;0;0,00536729493990898;"3";"15";"2";0;0;0
"7177";17642,8343577961;2090,34391266414;0;0;0;0;0;0,00173089920984778;"3";"15";"2";0;0;0
"7178";28645,1529714376;11226,2519009299;0;0;0;0;0;0,0113710357303918;"3";"15";"2";0;0;0
"7179";26521,6604105532;7133,31516686748;0;0;0;0;0;0,0236050758165391;"3";"8";"1";0;0;0
"7180";31678,479275744;20971,45703767;0;0;0;0;0;0,0181374764096448;"3";"7";"2";0;0;0
"7181";24082,9115712692;22494,2006575398;12509,7320573463;0;0;1;0;0,0556110832340644;"3";"7";"2";0;0;0
"7182";7975,94202308626;0;0;0;0;0;0;0,00742311437777992;"3";"7";"1";0;0;0
"7183";24976,1215973675;0;0;0;0;0;0;0,00584416653943526;"3";"8";"1";0;0;0
"7184";4336,81933555486;10354,7252074693;10195,7898220955;0;0;0;0;0,00370110803535727;"3";"7";"1";0;0;0
"7185";26184,7893289828;13592,2837879022;0;0;0;0;0;0,0204863391462258;"3";"7";"2";0;0;0
"7186";24341,8521199642;16904,9171277063;0;5;0;1;0;0,0124467203090962;"3";"8";"1";0;25;25
"7187";24854,1854376934;13133,1846534178;0;0;0;0;0;0,0133441217943124;"3";"8";"1";0;0;0
"7188";15908,0559033162;12820,5603962736;0;0;0;0;0;0,024650347414899;"3";"8";"1";0;0;0
"7189";25666,1644571701;18751,5294067348;0;0;1;0;0;0,0331572847904167;"3";"8";"2";0;0;0
"7190";29730,994275348;11437,2633451883;0;0;0;1;0;0,014500422421744;"3";"8";"2";0;0;0
"7191";24528,5108921244;16764,4738753272;4006,17768029564;0;0;1;0;0,0291900203002806;"3";"8";"1";266;0;266
"7192";26953,7214594045;16649,9396779855;10463,9706408417;0;0;0;0;0,0164450117218894;"57";"8";"1";37;1556;1593
"7193";33041,9487175838;12804,9848420072;10447,6786058213;0;0;1;0;0,0258937405801417;"57";"0";"1";363;484;847
"7194";12401,3412086188;17892,0241187191;10007,2200148623;0;0;0;0;0,00796842933730561;"57";"0";"1";305;3;308
"7195";12000,9976080161;10003,6033757281;10004,4533317836;0;0;0;0;0,0227977168354673;"57";"8";"1";179;0;179
"7196";15239,2206422796;20915,1573794044;10005,9992789703;0;0;1;0;0,292260863883048;"57";"0";"1";90;45;135
"7197";2771,85087729276;10016,5999603957;10003,7907579164;0;0;0;0;0,0111779735100489;"57";"0";"1";553;18;571
"7198";18401,7769994205;20037,5398244591;10004,2455853354;0;0;1;0;0,101943005495421;"57";"0";"1";99;129;228
"7199";14737,9920537967;10646,4572500183;10634,1456598779;0;0;0;0;0,0186435554102888;"57";"0";"1";212;0;212
"7200";25771,8199722993;10153,2460801644;10079,0936824218;0;0;0;0;0,0156283047407547;"57";"0";"1";235;94;329
"7201";24324,1980774433;11888,2370017703;0;0;0;0;0;0,0161435170019301;"0";"0";"1";142;0;142
"7202";24571,9418139584;0;0;0;0;0;0;0,0114979109841923;"0";"0";"1";564;0;564
"7203";19178,5820858733;10344,6086282858;0;0;0;0;0;0,0262150491199321;"0";"0";"1";3000;0;3000
"7204";41027,5994644105;7618,30295040894;4457,07828394776;0;0;0;0;0,0234641007660402;"0";"0";"1";223;0;223
"7205";23278,2282794361;17292,7469974845;11714,8107840005;0;0;2;0;0,0407790153532774;"0";"0";"0";455;0;455
"7206";27097,7645831912;17660,682760941;10004,0010162344;0;0;0;0;0,0176513608468004;"0";"0";"1";457;0;457
"7207";21380,9263520679;15338,7396573499;12364,9192010396;0;0;2;0;0,0505660885930471;"0";"0";"1";58;0;58
"7208";8198,8857504607;18168,2291006194;10005,2431939556;0;0;0;0;0,0353760525088847;"0";"0";"1";46;130;176
"7209";1540,15366223151;37239,097347717;21621,2392732794;0;0;1;0;0,679021965594984;"0";"0";"0";200;0;200
"7210";14991,8494019019;20598,0486072627;10865,6224282332;0;0;1;0;0,0413064969970456;"0";"0";"0";0;0;0
"7211";1727,09016089624;20274,4146761992;7624,98164609506;0;1;1;0;1,17850475140146;"0";"0";"0";0;0;0
"7212";253,307241609784;17666,7769191428;21337,4564095673;0;0;1;0;0,365870332894744;"0";"0";"0";0;0;0
"7213";27981,7041821379;7791,32386456516;5093,81956183024;0;0;0;0;0,0352397126436888;"0";"0";"0";0;0;0
"7214";25536,264407317;6527,38996887326;0;0;0;0;0;0,0335409222812615;"0";"0";"0";0;0;0
"7215";13953,9548880341;27199,063133665;0;0;0;0;0;0,0564221400034213;"0";"0";"0";0;0;0
"7216";11850,7596594913;48922,8966953818;5889,49385090423;0;0;0;0;0,0333121593024041;"0";"1";"0";0;0;0
"7217";26081,2598870864;41929,5671971193;10769,154996767;0;0;1;0;0,98944552689291;"0";"1";"0";0;0;0
"7218";26041,7069487838;11525,7499885644;0;0;0;0;0;0,0216145358659826;"0";"0";"0";0;0;0
"7219";20227,9738655474;28794,3817253246;0;0;0;0;0;0,0235790179654266;"0";"0";"0";0;0;0
"7220";26540,8673572671;15606,9804669127;0;0;0;0;0;0,0132328063405795;"0";"0";"0";0;0;0
"7221";10966,4037172588;18624,516428944;0;0;0;0;0;0,0245987414721728;"0";"0";"0";0;0;0
"7222";11693,0450326628;6747,80537139344;5303,42097826009;0;0;0;0;0,0108142633642709;"0";"0";"0";0;0;0
"7223";14608,5013768765;29684,6876706588;25327,8610770992;0;0;1;0;0,175273731101685;"0";"0";"0";0;0;0
"7224";22664,5758661071;2706,43785223875;951,538767416141;0;0;0;0;0,0101788575234046;"0";"0";"0";0;0;0
"7225";18530,279760835;25014,8214132576;0;0;0;0;0;0,00854167547481405;"0";"1";"0";0;0;0
"7226";9970,57040484912;15833,2615063706;0;0;0;0;0;0,0080269897053531;"0";"1";"0";0;0;0
"7227";32011,702159976;5131,20749033272;0;0;0;0;0;0,00868060152675768;"0";"7";"0";0;0;0
"7228";28577,4068874693;10048,06431201;10051,5074865277;0;0;0;0;0,0104890241597952;"0";"1";"0";0;0;0
"7229";21497,9164778205;8787,28312895275;0;0;0;0;12760904,7410459;0,0098417149039755;"0";"7";"0";0;0;0
"7230";11250,8465989605;20766,9046031752;0;0;0;0;0;0,0124747551294841;"0";"1";"0";0;0;0
"7231";11121,342987339;14812,0406075561;0;0;0;0;0;0,0131674437101087;"0";"1";"0";0;0;0
"7232";12040,165595816;10256,0040718229;10258,9525474725;0;0;0;0;0,0116451445912337;"0";"7";"0";0;0;0
"7233";8954,89735093894;0;0;0;0;0;0;0,00551651315259458;"0";"7";"0";0;0;0
"7234";6995,39070507739;10011,8872533789;0;0;0;0;0;0,00618339847627014;"0";"7";"0";0;0;0
"7235";29819,7635495092;16915,802039291;10005,773691134;0;0;1;0;0,116722706339919;"0";"7";"0";0;0;0
"7236";29472,1036681064;19520,5164911001;0;0;0;0;0;0,00880755557826998;"0";"7";"0";0;0;0
"7237";25287,1651436733;10787,2469912074;0;0;0;0;0;0,00684125615433646;"0";"7";"0";0;0;0
"7238";30079,7313618933;13238,4857763857;0;0;0;0;0;0,00791820445679269;"0";"7";"0";0;0;0
"7239";30273,3707729353;13161,5137043268;8917,40397198102;0;0;0;0;0,00615297787294883;"0";"7";"0";0;0;0
"7240";24016,1420509806;20573,6900417735;1373,74326915647;0;0;0;0;0,0041871823948953;"0";"7";"0";0;0;0
"7241";38783,1964765096;10003,8297221239;0;0;0;0;0;0,0104236505757569;"0";"7";"0";0;0;0
"7242";53146,7497986339;15576,9007994074;0;0;0;0;0;0,0104668509812496;"0";"7";"0";0;0;0
"7243";34666,8731403064;14969,8306046792;0;0;0;0;0;0,00886668836990756;"0";"7";"0";0;0;0
"7244";8659,47116022761;12299,6021936391;11356,8382506098;0;0;0;0;0,0245024067126165;"0";"7";"0";0;0;0
"7245";22991,6086202155;0;0;0;0;0;0;0,00695206366985888;"0";"7";"0";0;0;0
"7246";35677,1710120593;0;0;0;0;0;0;0,00553947551212963;"0";"7";"0";0;0;0
"7247";19411,9527474509;17668,8804085041;10703,9264511464;0;0;0;0;0,00624899960421092;"0";"7";"0";0;0;0
"7248";19685,1422849409;10011,3017739531;0;0;0;0;0;0,00477304795433228;"0";"7";"0";0;0;0
"7249";18754,5957670326;10008,8166743161;0;0;0;0;0;0,00619098355499146;"0";"7";"0";0;0;0
"7250";0;1195,90858355363;10007,6154769217;0;0;0;0;0,186290010206995;"0";"1";"0";0;0;0
"7251";0;0;0;0;0;0;0;0,00122059884594087;"3";"8";"2";0;0;0
"7252";2453,67232710642;0;0;4;0;0;0;0,00100380426961429;"3";"8";"2";48;0;48
"7253";3726,89289916779;10319,0210050802;0;0;0;0;0;0,00313417542698532;"58";"7";"2";0;0;0
"7254";7040,24648426971;1600,70766373087;0;3;0;0;0;0,00356235134544894;"3";"8";"2";0;18;18
"7255";19209,3103742771;10142,3406181577;0;0;0;0;0;0,00654937663960147;"3";"8";"2";0;0;0
"7256";28807,5022486282;0;0;0;0;0;0;0,0225165715460418;"3";"8";"2";0;0;0
"7257";17121,0736715792;0;0;0;0;0;0;0,00682454995002446;"58";"7";"2";0;0;0
"7258";0;0;0;0;0;0;0;0,00225704466644647;"3";"7";"2";0;0;0
"7259";22669,3210050027;0;0;0;0;0;0;0;"3";"8";"2";0;0;0
"7260";29651,5565061718;0;0;0;0;0;0;0,00150955519799528;"3";"8";"2";0;0;0
"7261";43084,4939325402;0;0;0;0;0;0;0,00197684483707292;"3";"8";"1";0;0;0
"7262";27701,8132053063;0;0;0;0;0;0;0,00195355285330057;"3";"8";"2";0;0;0
"7263";28994,2496022937;0;0;0;0;0;0;0,00168692833924325;"3";"8";"2";0;0;0
"7264";14502,8354716713;10253,4408704387;10322,0877373537;13;0;0;0;0,0105641518267053;"3";"8";"2";0;251;251
"7265";0;0;0;0;0;0;0;0,000827413797954955;"3";"8";"2";0;0;0
"7266";18913,167816616;11816,2590820507;0;0;0;0;0;0,00219374108648727;"3";"15";"2";0;0;0
"7267";19996,1602614344;0;0;0;0;0;0;0,00186740706979843;"3";"8";"1";0;0;0
"7268";30462,2773266169;9267,49250247235;0;0;0;0;0;0,0156691979808744;"3";"8";"2";0;0;0
"7269";23226,3275400919;10521,4724271208;0;0;0;0;0;0,00305890554631977;"3";"8";"2";0;0;0
"7270";37914,1045590618;11270,4835952202;0;0;0;0;0;0,0122799369718051;"3";"8";"2";0;0;0
"7271";29940,3272113994;10585,4046248577;0;0;0;0;0;0,0231011212001794;"3";"8";"2";0;0;0
"7272";19601,1611032271;0;0;0;0;0;0;0,0137409253057544;"3";"8";"2";0;0;0
"7273";935,695572637786;0;0;0;0;0;0;0,00070628307423794;"3";"0";"1";0;0;0
"7274";0;0;0;0;0;0;22428113,3606488;0,000232735638507818;"3";"8";"1";0;0;0
"7275";0;0;0;0;0;0;30050710,5975783;0,00732315943770744;"3";"8";"1";0;0;0
"7276";6984,66751436892;0;0;0;0;0;3346176,33915625;0,0141607196593968;"3";"15";"1";0;0;0
"7277";0;0;0;19;0;0;0;0,00202455258691256;"3";"8";"1";0;92;92
"7278";1887,78167790953;0;0;0;0;0;0;0,0039276906194189;"15";"7";"3";0;0;0
"7279";8802,6001459124;13901,6491993491;0;0;0;0;0;0,00477561398296352;"3";"8";"3";0;0;0
"7280";27983,1694176174;10008,0359302396;0;0;0;0;0;0,00631007415341605;"3";"8";"3";0;0;0
"7281";22282,9651153271;14019,0720588191;0;0;0;0;0;0,00627699688366828;"3";"8";"3";0;0;0
"7282";27204,6027286924;0;0;0;0;0;0;0,00175703332845817;"3";"8";"3";0;0;0
"7283";6403,02790701215;0;0;6;0;0;0;0,00641380981697206;"15";"7";"3";0;65;65
"7284";16358,1184611139;0;0;9;0;0;0;0,00439951257714867;"3";"7";"3";0;93;93
"7285";13326,0036276406;0;0;17;0;0;0;0,00305094188823964;"3";"8";"3";0;195;195
"7286";36452,6147327279;0;0;0;0;0;0;0,00100834791268851;"3";"7";"3";0;0;0
"7287";25642,2617691479;0;0;0;0;0;0;0,000466181040607508;"3";"8";"3";0;0;0
"7288";34078,0965847198;0;0;10;0;0;0;0,00170651387423831;"3";"7";"3";81;0;81
"7289";21405,6851285193;0;0;0;0;0;0;0,000482160343181681;"3";"8";"3";0;0;0
"7290";5134,00900798839;10424,0062562437;10428,0643859847;25;0;0;0;0,0102464544167964;"3";"7";"3";0;449;449
"7291";10316,1671625014;10497,717986925;0;3;0;0;0;0,007256345883622;"3";"8";"3";57;0;57
"7292";21948,299000282;5710,92206421538;0;0;0;0;0;0,0083424046567938;"3";"8";"2";0;0;0
"7293";14588,4241521633;0;0;0;0;0;0;0,00368830857617951;"3";"8";"2";0;0;0
"7294";52170,0641206954;0;0;0;0;0;0;0,00749727971432552;"3";"8";"2";0;0;0
"7295";19921,0671414761;10125,0898302574;0;0;0;0;0;0,0054744989441984;"3";"8";"2";0;0;0
"7296";27680,0958382157;4835,84041584731;0;0;0;0;0;0,00575814190381301;"3";"8";"2";0;0;0
"7297";32302,0752629401;5986,01166337761;0;0;0;0;0;0,00681389960177098;"3";"8";"2";0;0;0
"7298";23350,6408250095;0;0;0;0;0;0;0,00162289860996381;"3";"8";"2";0;0;0
"7299";23909,5718982271;5146,66736249088;0;0;0;0;0;0,0115075723684689;"3";"8";"2";0;0;0
"7300";10302,4108152056;5830,74081175925;0;0;0;0;0;0,00324719858594049;"3";"8";"2";0;0;0
"7301";22559,944613194;0;0;6;0;0;0;0,00720872139672673;"3";"8";"2";0;59;59
"7302";29403,6096201781;10317,1383390359;0;11;0;0;0;0,0103531756415396;"3";"8";"2";0;108;108
"7303";14095,3662106135;0;0;0;0;0;0;0;"3";"8";"2";0;0;0
"7304";31320,6120592708;0;0;0;0;0;0;0,00404168583610367;"3";"8";"2";0;0;0
"7305";26000,305572459;0;0;0;0;0;0;0,00152196243972562;"3";"8";"2";0;0;0
"7306";4763,73237633185;0;0;0;0;0;0;0;"3";"8";"2";0;0;0
"7307";3139,16313761971;12659,1246386399;0;0;0;0;0;0,0117397780011106;"3";"8";"2";0;0;0
"7308";19686,0575959989;0;0;0;0;0;0;0,00818636231417862;"3";"8";"2";0;0;0
"7309";9309,08379521144;0;0;0;0;0;0;0,0566586865899546;"3";"8";"2";0;0;0
"7310";9785,8603335675;20269,8952393204;0;0;0;0;0;0,266833456992914;"3";"8";"2";0;0;0
"7311";7824,54051567205;18734,6819538724;0;0;0;1;0;0,114627359232862;"3";"8";"2";0;0;0
"7312";5959,89865637882;10320,0115377346;0;0;0;0;0;0,0455892906932398;"3";"8";"2";0;0;0
"7313";5237,75855095048;18026,7670023614;0;0;0;0;0;0,0132744733172753;"3";"8";"2";0;0;0
"7314";16123,939866329;20103,6593428882;0;0;0;0;0;0,0281670939442497;"3";"8";"2";0;0;0
"7315";2177,07558863245;10809,3696336811;0;0;0;0;0;0,0161241347879015;"3";"8";"2";0;0;0
"7316";27920,8526007517;36892,5356352576;11238,5417841273;0;0;1;0;0,74208644413389;"3";"8";"1";0;0;0
"7317";26241,1774587915;24334,9744480323;1837,85675579571;0;0;0;0;0,00889191208252247;"3";"8";"2";0;0;0
"7318";28836,1926269549;0;0;0;0;0;0;0,00114340495154582;"3";"8";"2";0;0;0
"7319";11893,1333470114;18506,460637232;8390,01139410622;0;0;0;0;0,0130334526616247;"3";"8";"2";0;0;0
"7320";17640,1417267784;6090,23368259634;6147,71770764661;0;0;0;0;0,00489501760853413;"3";"8";"2";0;0;0
"7321";39279,3415832363;10649,8290009546;0;0;0;0;0;0,00849074892931995;"3";"7";"2";0;0;0
"7322";26901,4042742245;7231,14497573722;0;0;0;0;0;0,00382505098362503;"3";"15";"2";0;0;0
"7323";23984,6976697044;16804,5917364907;0;0;0;0;0;0,0123257577180343;"3";"15";"2";0;0;0
"7324";24127,2623303529;18033,3954015503;0;0;0;0;0;0,0287671759846431;"3";"15";"1";0;0;0
"7325";41064,3640643585;1610,72993896714;0;0;0;0;0;0,0325797550630216;"3";"15";"1";0;0;0
"7326";23165,4494346821;20615,9327579682;2188,28787127672;0;0;1;0;0,116298303792083;"3";"7";"1";0;0;0
"7327";16896,0361047347;10522,5438791961;10536,3124891509;0;0;0;0;0,00447347105194745;"3";"8";"2";0;0;0
"7328";33088,9121103873;14810,5566612519;10934,4943212886;0;0;1;0;0,478692108754848;"3";"7";"2";0;0;0
"7329";20516,947507575;20782,5187631322;14505,8076616854;0;0;0;0;0,0129386892627167;"3";"7";"2";0;0;0
"7330";21056,8961384364;10441,9965805424;10449,7330928615;0;0;0;0;0,00421662472573156;"3";"7";"2";0;0;0
"7331";25109,5117536108;21657,2452194288;10155,7010723266;0;0;1;0;0,0315930971221418;"3";"8";"2";0;0;0
"7332";26675,0325069135;30538,687269295;10071,9771418282;0;0;1;0;0,653560799574917;"3";"8";"1";0;0;0
"7333";34613,8945516632;10297,3228614814;10305,4178253109;0;0;0;0;0,0125133126938835;"3";"8";"2";0;0;0
"7334";24454,1856493914;20542,7442104238;10259,4662354841;10;0;1;0;0,328219325165749;"43";"7";"2";0;148;148
"7335";33758,829789267;11623,2787023671;10124,292160596;30;0;0;0;0,0139315123317512;"43";"7";"2";0;846;846
"7336";23488,1555343895;21382,599136441;7657,59154224168;13;0;1;0;0,0331925948739841;"57";"8";"1";298;23;321
"7337";30108,3738099385;0;0;0;0;0;0;0,00941183335821512;"57";"8";"1";339;0;339
"7338";25861,4224702001;0;0;0;0;0;0;0,016712961291927;"57";"0";"1";496;0;496
"7339";7103,28881442727;10718,663106252;0;0;0;0;0;0,0198007086111957;"57";"0";"1";465;42;507
"7340";6123,61928660073;0;0;0;0;0;0;0,0103641132596829;"57";"8";"1";36;231;267
"7341";9471,37300186209;26712,7482028069;0;0;0;0;3503124,64872154;0,0280832322684763;"57";"8";"1";0;271;271
"7342";11393,034396856;9067,50686629918;0;0;0;1;9338060,63145988;0,0183887954958572;"57";"8";"1";0;102;102
"7343";13566,8420467417;15311,3344291155;0;0;0;0;14614120,6353473;0,00957035936199114;"57";"0";"1";41;0;41
"7344";9020,65657939087;11977,1007649063;0;0;0;0;38062019,972863;0,0223768902320318;"57";"8";"1";0;0;0
"7345";4494,25187397914;18910,8874661075;1215,51005440592;0;0;1;29820802,7529551;0,0374638860953258;"57";"0";"1";21;63;84
"7346";11859,4660191094;11976,7512200997;11254,3482886196;0;0;0;1201250,93946845;0,00686478483305507;"57";"0";"1";10;0;10
"7347";19906,178305703;11763,4895001829;10992,7076309438;0;0;0;0;0,0117764204895076;"0";"0";"1";64;131;195
"7348";19168,1861819767;20532,3465098145;11362,6065404406;0;0;0;0;0,0570113254266619;"0";"0";"1";95;443;538
"7349";4187,56555729055;10498,9406585135;8055,08740023908;0;0;0;0;0,00974656400352968;"0";"0";"1";418;51;469
"7350";29911,5182887335;14458,7309412345;0;0;0;0;0;0,0150851416444823;"0";"0";"1";202;0;202
"7351";19262,3225651251;21703,1518567571;0;0;0;0;0;0,0143455129511838;"0";"0";"1";56;288;344
"7352";15472,021398372;15179,7201000982;0;0;0;0;0;0,0209958197893394;"0";"0";"1";66;90;156
"7353";12675,6233240062;20705,5859089172;0;0;0;0;0;0,0340947840845129;"0";"0";"1";229;67;296
"7354";20042,1167173348;25829,679038166;6899,43166587616;0;0;0;0;0,032314499228694;"0";"0";"1";0;0;0
"7355";17864,8833426854;15989,7020413609;3294,07396370454;0;0;0;0;0,0708776649058806;"0";"0";"0";0;0;0
"7356";16192,5379899947;28364,9104348078;3759,26799734437;0;0;0;0;0,204104590863572;"0";"0";"0";0;0;0
"7357";4569,51275249291;16808,3425365576;11737,7467910106;0;0;0;0;0,0579797513251852;"0";"0";"0";0;0;0
"7358";25239,0924110864;22204,0001389768;6021,6993226068;0;0;1;0;0,139350450779525;"0";"0";"0";0;0;0
"7359";21041,3975892083;13236,0324927295;11131,8163238208;0;0;1;0;0,202989733869481;"0";"0";"0";0;0;0
"7360";20779,0622019751;33120,7427274896;5731,07842526415;0;0;0;0;0,0762347765975631;"0";"1";"0";0;0;0
"7361";12872,9896440966;10270,5614796566;0;0;0;0;0;0,026597680527383;"0";"0";"0";0;0;0
"7362";29497,3760591825;34072,4182499836;6596,21154008123;0;0;0;0;0,0236593595864063;"0";"0";"0";0;0;0
"7363";40406,4029546844;53872,4562757657;18824,0974817417;0;0;1;0;0,502961405031875;"0";"0";"0";0;0;0
"7364";16439,0320628918;5391,52411681516;2248,65502921867;0;0;0;0;0,0255545884394578;"0";"0";"0";0;0;0
"7365";6169,63613913557;22350,7314523843;0;0;0;0;0;0,0570975090747242;"0";"7";"0";0;0;0
"7366";8831,79470919686;13166,1297388864;0;0;0;0;0;0,0229546651226341;"0";"0";"0";0;0;0
"7367";1747,57844088201;24104,308646948;9084,49600286676;0;0;0;0;0,0761622760029106;"0";"0";"0";0;0;0
"7368";9399,64924884133;16962,2023464852;6300,26023121695;0;0;0;0;0,0123312474185115;"0";"0";"0";0;0;0
"7369";30081,432522533;12281,4646303124;9520,07714907588;0;0;1;0;0,293320957248842;"0";"0";"0";0;0;0
"7370";16112,9914291634;30340,766383052;0;0;0;0;0;0,0167552178261963;"0";"0";"0";0;0;0
"7371";7376,22498032212;22984,5824619391;0;0;0;0;0;0,0116356267895152;"0";"7";"0";0;0;0
"7372";25155,2517631261;10235,912055258;0;0;0;0;0;0,017553687686262;"0";"7";"0";0;0;0
"7373";25838,5181734765;20872,7292684062;10221,9618349132;0;0;1;0;0,583568120611238;"0";"7";"0";0;0;0
"7374";22685,3002797377;1700,34575770813;0;0;0;0;0;0,00869256025654326;"0";"1";"0";0;0;0
"7375";12830,7858149653;14799,6682172041;0;0;0;0;0;0,00864543289852908;"0";"1";"0";0;0;0
"7376";11185,3368996681;18947,5367363737;0;0;0;0;0;0,0135152904029828;"0";"0";"0";0;0;0
"7377";17018,9407428317;16883,658031764;10166,35797931;0;0;1;0;0,0408749220771734;"0";"1";"0";0;0;0
"7378";15631,0209323401;12682,2131413429;0;0;0;0;0;0,004791845908879;"0";"1";"0";0;0;0
"7379";8081,65951449449;20338,4821955086;0;0;0;0;0;0,00256702949219731;"0";"7";"0";0;0;0
"7380";19931,2466111772;21371,7155553101;8859,44353415929;0;0;0;0;0,00779406762688215;"0";"7";"0";0;0;0
"7381";29193,0449695159;15750,6807280868;10317,3441893326;0;0;0;0;0,0126421399344704;"0";"7";"0";0;0;0
"7382";28248,8326349457;10145,4631623896;10117,454081722;0;0;0;0;0,00731865569659704;"0";"7";"0";0;0;0
"7383";21938,2207336163;10209,9849333603;10236,8432276112;0;0;0;0;0,0048280850559187;"0";"7";"0";0;0;0
"7384";39895,9758892091;855,719321228288;1643,35199450963;0;0;0;0;0,00919898172175898;"0";"7";"0";0;0;0
"7385";41966,1988922163;10145,6085290891;10305,4233698499;0;0;0;0;0,0133982307181448;"0";"7";"0";0;0;0
"7386";31129,0875458791;0;0;0;0;0;0;0,0105845349599165;"0";"7";"0";0;0;0
"7387";53323,7274269428;10675,1495931522;5904,24103056444;0;0;1;0;0,11589144808769;"0";"7";"0";0;0;0
"7388";33732,1994800183;10943,846245443;11929,1236043537;0;0;0;0;0,00856571489204086;"0";"7";"0";0;0;0
"7389";31326,6511078801;16001,610865928;3303,85341482016;0;0;1;0;0,35172731311269;"0";"7";"0";0;0;0
"7390";25590,5502655591;10008,9278887926;0;0;0;0;0;0,0116072175613196;"0";"7";"0";0;0;0
"7391";15453,3989180588;15826,3094162798;6425,86504612415;0;0;0;0;0,0342271643873777;"0";"7";"0";0;0;0
"7392";18229,7524078054;14644,3994145258;10896,5572917625;0;0;1;0;0,215743946246653;"0";"7";"0";0;0;0
"7393";21111,2841974645;10009,0051016844;0;0;0;0;0;0,00552056777488491;"0";"1";"0";0;0;0
"7394";16972,972236846;10009,1819564649;0;0;0;0;0;0,00378064635402427;"0";"7";"0";0;0;0
"7395";0;469,623488355332;10031,2988187125;0;0;0;0;0,00510814735902901;"0";"1";"0";0;0;0
"7396";0;0;0;0;0;0;0;0,000538834404845901;"3";"8";"2";0;0;0
"7397";0;7925,09253295471;0;18;0;0;0;0,00350236623501776;"3";"7";"2";0;129;129
"7398";17954,8450810379;20199,1574063895;0;3;0;0;0;0,00447298070747842;"3";"8";"2";0;23;23
"7399";18008,8447393815;10465,1674643795;0;3;0;0;0;0,00327689929554723;"3";"8";"2";0;45;45
"7400";26141,164872157;0;0;6;0;0;0;0,000555175950711113;"3";"8";"2";0;31;31
"7401";24886,1087016712;0;0;3;0;0;0;0,00710164090320539;"3";"8";"1";59;0;59
"7402";15718,9079991259;0;0;0;0;0;0;0,000566021804078851;"3";"8";"1";0;0;0
"7403";11356,6570632432;0;0;0;0;0;0;0,00127289393672211;"3";"8";"2";0;0;0
"7404";26045,5243877528;0;0;0;0;0;0;0,00196649992846462;"3";"8";"2";0;0;0
"7405";7379,58422380853;0;0;17;0;0;0;0,00331774063423206;"3";"8";"2";0;170;170
"7406";34066,6503007306;0;0;0;0;0;0;0,00123309552413707;"3";"8";"2";0;0;0
"7407";24231,2025418489;0;0;0;0;0;0;0,00299569001270229;"3";"8";"2";0;0;0
"7408";29982,596136644;0;0;0;0;0;0;5,68328698650324e-06;"3";"8";"2";0;0;0
"7409";29253,8512837432;10038,4410918312;8257,67487153905;0;0;1;0;0,170007495864561;"3";"7";"2";0;0;0
"7410";19854,4214732555;14380,1454678203;2398,69225955777;3;0;0;472929,514571726;0,00953720515707232;"3";"8";"2";0;29;29
"7411";9548,71101361825;12273,2354559841;0;0;0;0;8379602,1928618;0,00236268242960535;"3";"8";"2";0;0;0
"7412";24047,1387563287;11285,9321482954;0;0;0;0;1325722,92482266;0,00271660978140048;"3";"8";"2";0;0;0
"7413";16947,1210245553;0;0;0;0;0;0;0,000795970088572662;"3";"8";"1";0;0;0
"7414";33957,1067595215;0;0;0;0;0;0;0,00706575662921483;"3";"0";"2";0;0;0
"7415";26905,3061901651;7985,90197523975;0;0;0;0;0;0,0035684753038212;"3";"0";"2";0;0;0
"7416";36111,8610325387;13921,4638141197;0;0;0;0;0;0,00774525584486608;"3";"0";"2";0;0;0
"7417";34805,4039721936;0;0;0;0;0;0;0,0041267139150388;"3";"0";"2";0;0;0
"7418";23853,7384897311;0;0;0;0;0;0;0,0103342921563367;"3";"0";"2";0;0;0
"7419";0;0;0;0;0;0;0;0,00195364023760815;"3";"8";"1";0;0;0
"7420";6899,53310891511;0;0;0;0;0;0;0,00438775249004513;"3";"8";"1";0;0;0
"7421";6654,18951945815;0;0;0;0;0;0;0,00208146849691931;"3";"8";"1";0;0;0
"7422";0;0;0;0;0;0;0;0,000906568429013673;"3";"8";"1";0;0;0
